"ID1","AB_Flow","BA_Flow","Tot_Flow","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF"
6401,119.4000,,119.4000,0.0222597,,0.0222597,0.0852857,,0.0852857,1.76139,,1.76139,0.0442967,,0.0442967,39.7634,,0.0222597,,0.0222597
6402,643.2105,,643.2105,0.220803,,0.220803,0.459436,,0.459436,84.2889,,84.2889,2.36705,,2.36705,35.6093,,0.220803,,0.220803
6403,0.0000,,0.0000,0.0456195,,0.0456195,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.0456195,,0.0456195
6404,0.0000,0.0000,0.0000,0.039555,0.039555,0.039555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.039555,0.039555,0.039555
6406,3345.0920,,3345.0920,0.161041,,0.161041,0.836273,,0.836273,395.3999,,395.3999,8.97826,,8.97826,44.0397,,0.161041,,0.161041
6407,48.0000,55.0573,103.0573,0.00555791,0.0055597,0.0055597,0.0342857,0.0393267,0.0393267,0.177648,0.203767,0.381415,0.00444632,0.0051017,0.00954803,39.9539,39.9410,0.00555791,0.0055597,0.0055597
6409,3776.9365,,3776.9365,0.282191,,0.282191,0.944234,,0.944234,734.5726,,734.5726,17.7636,,17.7636,41.3527,,0.282191,,0.282191
6410,33.6000,,33.6000,0.0375498,,0.0375498,0.024,,0.024,0.840605,,0.840605,0.0210279,,0.0210279,39.9757,,0.0375498,,0.0375498
6411,701.6383,79.1420,780.7803,0.17352,0.152083,0.17352,0.50117,0.05653,0.50117,70.9370,8.00141,78.9385,2.02914,0.200603,2.22974,34.9591,39.8868,0.17352,0.152083,0.17352
6413,475.2612,,475.2612,0.274672,,0.274672,0.118815,,0.118815,129.1451,,129.1451,2.17568,,2.17568,59.3585,,0.274672,,0.274672
6414,0.0000,0.0000,0.0000,0.0086115,0.0086115,0.0086115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.0086115,0.0086115,0.0086115
6416,0.0000,376.8241,376.8241,0.041256,0.043199,0.043199,0.0000,0.26916,0.26916,0.0000,10.3642,10.3642,0.0000,0.271307,0.271307,40.0000,38.2009,0.041256,0.043199,0.043199
6418,4153.7606,,4153.7606,0.3114,,0.3114,1.03844,,1.03844,842.5903,,842.5903,21.5580,,21.5580,39.0847,,0.3114,,0.3114
6419,1131.3575,,1131.3575,0.20363,,0.20363,0.282839,,0.282839,219.0964,,219.0964,3.83964,,3.83964,57.0618,,0.20363,,0.20363
6420,2788.0696,376.8241,3164.8937,0.425634,0.163386,0.425634,1.99148,0.26916,1.99148,290.0289,39.1991,329.2281,19.7783,1.02613,20.8044,14.6640,38.2009,0.425634,0.163386,0.425634
6422,0.0000,1035.2756,1035.2756,0.0367305,0.0473981,0.0473981,0.0000,0.739483,0.739483,0.0000,25.3508,25.3508,0.0000,0.817835,0.817835,40.0000,30.9974,0.0367305,0.0473981,0.0473981
6424,646.1386,,646.1386,0.283444,,0.283444,0.161535,,0.161535,179.7667,,179.7667,3.0524,,3.0524,58.8936,,0.283444,,0.283444
6425,4789.5668,,4789.5668,0.0382432,,0.0382432,1.19739,,1.19739,108.2873,,108.2873,3.05281,,3.05281,35.4714,,0.0382432,,0.0382432
6426,472.7386,,472.7386,0.238058,,0.238058,0.118185,,0.118185,111.3474,,111.3474,1.87566,,1.87566,59.3645,,0.238058,,0.238058
6427,10.5961,0.0000,10.5961,0.0399795,0.0399765,0.0399795,0.00756863,0.0000,0.00756863,0.282396,0.0000,0.282396,0.00706044,0.0000,0.00706044,39.9970,40.0000,0.0399795,0.0399765,0.0399795
6429,4800.1628,,4800.1628,0.558305,,0.558305,1.20004,,1.20004,1581.7832,,1581.7832,44.6659,,44.6659,35.4137,,0.558305,,0.558305
6430,2453.3339,76.2000,2529.5339,0.0371398,0.0307723,0.0371398,0.613333,0.01905,0.613333,75.4645,2.34391,77.8085,1.51861,0.0390809,1.55769,49.6933,59.9760,0.0371398,0.0307723,0.0371398
6432,4137.6986,,4137.6986,0.0289957,,0.0289957,2.9555,,2.9555,17.7093,,17.7093,1.99959,,1.99959,8.8565,,0.0289957,,0.0289957
6433,270.4052,,270.4052,0.161588,,0.161588,0.193147,,0.193147,28.3936,,28.3936,0.728237,,0.728237,38.9895,,0.161588,,0.161588
6434,249.8845,,249.8845,0.218226,,0.218226,0.178489,,0.178489,35.5548,,35.5548,0.908856,,0.908856,39.1204,,0.218226,,0.218226
6435,1085.7304,,1085.7304,0.206701,,0.206701,0.775522,,0.775522,113.6543,,113.6543,3.74037,,3.74037,30.3859,,0.206701,,0.206701
6436,2639.3209,33.4060,2672.7269,0.0174781,0.00681709,0.0174781,1.88523,0.0238614,1.88523,11.9878,0.15173,12.1395,0.768837,0.00379553,0.772633,15.5921,39.9760,0.0174781,0.00681709,0.0174781
6438,58.1021,2909.4985,2967.6006,0.213851,0.611811,0.611811,0.0415015,2.07821,2.07821,8.27001,414.1264,422.3964,0.207087,29.6677,29.8748,39.9350,13.9588,0.213851,0.611811,0.611811
6440,969.5446,,969.5446,0.202949,,0.202949,0.692532,,0.692532,104.2687,,104.2687,3.27947,,3.27947,31.7944,,0.202949,,0.202949
6441,2463.6347,41.8060,2505.4407,0.507127,0.213015,0.507127,1.75974,0.0298614,1.75974,349.5454,5.93152,355.4769,20.8229,0.148421,20.9713,16.7866,39.9640,0.507127,0.213015,0.507127
6443,33.4060,2639.3209,2672.7269,0.00551281,0.0141341,0.0141341,0.0238614,1.88523,1.88523,0.1227,9.69423,9.81693,0.00306935,0.621739,0.624809,39.9760,15.5921,0.00551281,0.0141341,0.0141341
6445,1153.9533,,1153.9533,0.21168,,0.21168,0.824252,,0.824252,120.3516,,120.3516,4.07114,,4.07114,29.5621,,0.21168,,0.21168
6446,24.6788,,24.6788,0.00587605,,0.00587605,0.0176277,,0.0176277,0.096642,,0.096642,0.00241689,,0.00241689,39.9861,,0.00587605,,0.00587605
6447,969.8670,,969.8670,0.203182,,0.203182,0.692762,,0.692762,104.4101,,104.4101,3.28432,,3.28432,31.7905,,0.203182,,0.203182
6448,4106.4541,,4106.4541,0.97885,,0.97885,2.93318,,2.93318,599.6532,,599.6532,66.9933,,66.9933,8.95094,,0.97885,,0.97885
6449,831.3679,,831.3679,0.187577,,0.187577,0.593834,,0.593834,86.9486,,86.9486,2.59909,,2.59909,33.4535,,0.187577,,0.187577
6450,0.0000,,0.0000,0.017858,,0.017858,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,60.0000,,0.017858,,0.017858
6451,558.0000,,558.0000,0.0116893,,0.0116893,0.1395,,0.1395,6.42983,,6.42983,0.10871,,0.10871,59.1466,,0.0116893,,0.0116893
6452,2248.4504,,2248.4504,0.0128665,,0.0128665,0.562113,,0.562113,24.5733,,24.5733,0.48216,,0.48216,50.9651,,0.0128665,,0.0128665
6453,28.2000,,28.2000,0.0137979,,0.0137979,0.00705,,0.00705,0.389075,,0.389075,0.00648502,,0.00648502,59.9960,,0.0137979,,0.0137979
6454,909.6294,,909.6294,0.0752868,,0.0752868,0.227407,,0.227407,66.1819,,66.1819,1.14139,,1.14139,57.9838,,0.0752868,,0.0752868
6455,867.6294,,867.6294,0.021166,,0.021166,0.216907,,0.216907,17.7959,,17.7959,0.306071,,0.306071,58.1432,,0.021166,,0.021166
6456,2248.4504,,2248.4504,0.161141,,0.161141,0.562113,,0.562113,307.7589,,307.7589,6.03862,,6.03862,50.9651,,0.161141,,0.161141
6457,1152.6564,,1152.6564,0.0767461,,0.0767461,0.288164,,0.288164,83.9895,,83.9895,1.47437,,1.47437,56.9665,,0.0767461,,0.0767461
6458,399.7301,26.4000,426.1301,0.116514,0.110759,0.116514,0.285521,0.0188571,0.285521,29.5041,1.94858,31.4527,0.776233,0.0487338,0.824967,38.0093,39.9843,0.116514,0.110759,0.116514
6460,34.8000,,34.8000,0.00970527,,0.00970527,0.0248571,,0.0248571,0.225017,,0.225017,0.00562906,,0.00562906,39.9741,,0.00970527,,0.00970527
6461,0.0000,,0.0000,0.015136,,0.015136,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.015136,,0.015136
6462,0.0000,,0.0000,0.002076,,0.002076,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.002076,,0.002076
6463,2110.1233,,2110.1233,0.0166093,,0.0166093,0.319716,,0.319716,49.4001,,49.4001,0.58413,,0.58413,84.5704,,0.0166093,,0.0166093
6464,150.7996,0.0000,150.7996,0.407381,0.403724,0.407381,0.107714,0.0000,0.107714,40.5876,0.0000,40.5876,1.02388,0.0000,1.02388,39.6409,40.0000,0.407381,0.403724,0.407381
6466,0.0000,,0.0000,0.287968,,0.287968,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.287968,,0.287968
6467,26.4000,399.7301,426.1301,0.0858037,0.0902622,0.0902622,0.0188571,0.285521,0.285521,1.50955,22.8566,24.3661,0.0377536,0.601342,0.639095,39.9843,38.0093,0.0858037,0.0902622,0.0902622
6469,520.8701,0.338977,521.2091,0.439611,0.405417,0.439611,0.37205,0.000242127,0.37205,140.7797,0.0916181,140.8713,3.81634,0.00229045,3.81863,36.8887,40.0000,0.439611,0.405417,0.439611
6471,569.8147,,569.8147,0.0153465,,0.0153465,0.142454,,0.142454,8.6156,,8.6156,0.145745,,0.145745,59.1143,,0.0153465,,0.0153465
6472,514.5958,,514.5958,0.178532,,0.178532,0.367568,,0.367568,56.5788,,56.5788,1.5312,,1.5312,36.9507,,0.178532,,0.178532
6473,2112.5554,,2112.5554,0.826613,,0.826613,1.50897,,1.50897,568.2901,,568.2901,29.1044,,29.1044,19.5259,,0.826613,,0.826613
6474,0.0000,,0.0000,0.288092,,0.288092,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.288092,,0.288092
6475,397.0082,,397.0082,0.108952,,0.108952,0.283577,,0.283577,27.4182,,27.4182,0.720916,,0.720916,38.0324,,0.108952,,0.108952
6476,372.5888,,372.5888,0.113108,,0.113108,0.266135,,0.266135,26.8558,,26.8558,0.702379,,0.702379,38.2355,,0.113108,,0.113108
6477,2076.9773,,2076.9773,0.0167504,,0.0167504,0.519244,,0.519244,30.1556,,30.1556,0.579836,,0.579836,52.0071,,0.0167504,,0.0167504
6478,0.0000,,0.0000,0.094746,,0.094746,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.094746,,0.094746
6479,0.0000,,0.0000,0.0965655,,0.0965655,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.0965655,,0.0965655
6480,0.0000,,0.0000,0.0949335,,0.0949335,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.0949335,,0.0949335
6481,0.0000,,0.0000,0.096435,,0.096435,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.096435,,0.096435
6482,6470.6523,,6470.6523,0.111992,,0.111992,1.61766,,1.61766,331.1356,,331.1356,12.0777,,12.0777,27.4171,,0.111992,,0.111992
6483,0.0000,283.2000,283.2000,0.016824,0.0172978,0.0172978,0.0000,0.202286,0.202286,0.0000,3.17637,3.17637,0.0000,0.0816458,0.0816458,40.0000,38.9043,0.016824,0.0172978,0.0172978
6485,283.2000,0.0000,283.2000,0.00940154,0.009144,0.00940154,0.202286,0.0000,0.202286,1.72639,0.0000,1.72639,0.0443753,0.0000,0.0443753,38.9043,40.0000,0.00940154,0.009144,0.00940154
6487,715.8000,,715.8000,0.00907649,,0.00907649,0.17895,,0.17895,6.35344,,6.35344,0.108283,,0.108283,58.6746,,0.00907649,,0.00907649
6488,7007.8244,,7007.8244,0.110112,,0.110112,1.75196,,1.75196,325.3312,,325.3312,12.8607,,12.8607,25.2965,,0.110112,,0.110112
6489,7007.8244,,7007.8244,0.0172221,,0.0172221,1.75196,,1.75196,50.8838,,50.8838,2.01149,,2.01149,25.2965,,0.0172221,,0.0172221
6490,758.4000,,758.4000,0.169671,,0.169671,0.1896,,0.1896,125.5319,,125.5319,2.14464,,2.14464,58.5328,,0.169671,,0.169671
6491,341.4000,85.8000,427.2000,0.141329,0.136414,0.141329,0.243857,0.0612857,0.243857,30.9462,7.77734,38.7235,0.804159,0.195072,0.999231,38.4827,39.8691,0.141329,0.136414,0.141329
6493,0.0000,283.2000,283.2000,0.01062,0.0109191,0.0109191,0.0000,0.202286,0.202286,0.0000,2.00506,2.00506,0.0000,0.0515382,0.0515382,40.0000,38.9043,0.01062,0.0109191,0.0109191
6495,0.0000,0.0000,0.0000,0.0196335,0.0196335,0.0196335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.0196335,0.0196335,0.0196335
6497,835.7758,,835.7758,0.159371,,0.159371,0.596983,,0.596983,74.1500,,74.1500,2.21998,,2.21998,33.4012,,0.159371,,0.159371
6498,127.1390,,127.1390,0.135305,,0.135305,0.0908136,,0.0908136,11.3924,,11.3924,0.286708,,0.286708,39.7353,,0.135305,,0.135305
6499,0.0000,0.0000,0.0000,0.265963,0.265963,0.265963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.265963,0.265963,0.265963
6501,0.0000,,0.0000,0.0486885,,0.0486885,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.0486885,,0.0486885
6502,0.0000,,0.0000,0.022248,,0.022248,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.022248,,0.022248
6503,143.4000,1294.3580,1437.7580,0.0160134,0.0227771,0.0227771,0.102429,0.924541,0.924541,1.51832,13.7047,15.2230,0.0382721,0.491363,0.529635,39.6717,27.8911,0.0160134,0.0227771,0.0227771
6505,0.0000,,0.0000,0.018459,,0.018459,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.018459,,0.018459
6506,0.0000,,0.0000,0.0145245,,0.0145245,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.0145245,,0.0145245
6507,0.0000,,0.0000,0.142027,,0.142027,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.142027,,0.142027
6508,115.8000,1261.3580,1377.1580,0.0877373,0.123403,0.123403,0.0827143,0.90097,0.90097,6.73539,73.3656,80.1010,0.169333,2.59426,2.76359,39.7760,28.2800,0.0877373,0.123403,0.123403
6510,1261.3580,115.8000,1377.1580,0.0769541,0.0547129,0.0769541,0.90097,0.0827143,0.90097,45.7507,4.20018,49.9509,1.61778,0.105596,1.72337,28.2800,39.7760,0.0769541,0.0547129,0.0769541
6512,1294.3580,143.4000,1437.7580,0.135357,0.0951624,0.135357,0.924541,0.102429,0.924541,81.4423,9.02287,90.4652,2.92001,0.227438,3.14745,27.8911,39.6718,0.135357,0.0951624,0.135357
6514,0.0000,,0.0000,0.1422,,0.1422,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.1422,,0.1422
6515,2047.3580,,2047.3580,0.28219,,0.28219,1.4624,,1.4624,193.4487,,193.4487,9.62907,,9.62907,20.0901,,0.28219,,0.28219
6516,116.2420,121.8000,238.0420,0.103572,0.103624,0.103624,0.08303,0.087,0.087,7.98106,8.36267,16.3437,0.200658,0.210356,0.411014,39.7745,39.7548,0.103572,0.103624,0.103624
6518,121.8000,116.2420,238.0420,0.100835,0.100785,0.100835,0.087,0.08303,0.087,8.13758,7.76624,15.9038,0.204694,0.195257,0.399951,39.7548,39.7745,0.100835,0.100785,0.100835
6520,5.4,13.8000,19.2000,0.104452,0.104462,0.104462,0.00385714,0.00985714,0.00985714,0.376018,0.960935,1.33695,0.00940067,0.0240263,0.033427,39.9991,39.9951,0.104452,0.104462,0.104462
6522,37.8000,36.6000,74.4000,0.102141,0.102137,0.102141,0.027,0.0261429,0.027,2.57203,2.49037,5.0624,0.0643489,0.0623034,0.126652,39.9700,39.9717,0.102141,0.102137,0.102141
6524,36.6000,37.8000,74.4000,0.100023,0.100028,0.100028,0.0261429,0.027,0.027,2.43884,2.5188,4.95764,0.0610142,0.0630173,0.124032,39.9717,39.9700,0.100023,0.100028,0.100028
6526,37.8000,36.6000,74.4000,0.110084,0.110079,0.110084,0.027,0.0261429,0.027,2.77203,2.68402,5.45605,0.0693526,0.0671481,0.136501,39.9700,39.9717,0.110084,0.110079,0.110084
6528,515.9822,,515.9822,0.0653897,,0.0653897,0.368559,,0.368559,20.7709,,20.7709,0.562332,,0.562332,36.9370,,0.0653897,,0.0653897
6529,32.2420,,32.2420,0.0605486,,0.0605486,0.02303,,0.02303,1.30074,,1.30074,0.0325368,,0.0325368,39.9775,,0.0605486,,0.0605486
6530,499.7822,,499.7822,0.0245302,,0.0245302,0.356987,,0.356987,7.5797,,7.5797,0.204329,,0.204329,37.0955,,0.0245302,,0.0245302
6531,189.6000,,189.6000,0.305265,,0.305265,0.135429,,0.135429,38.0649,,38.0649,0.964638,,0.964638,39.4602,,0.305265,,0.305265
6532,639.6642,34.8000,674.4642,0.135328,0.120683,0.135328,0.456903,0.0248571,0.456903,51.4309,2.79802,54.2289,1.44274,0.0699959,1.51274,35.6480,39.9741,0.135328,0.120683,0.135328
6534,515.9822,,515.9822,0.131168,,0.131168,0.368559,,0.368559,41.6650,,41.6650,1.128,,1.128,36.9370,,0.131168,,0.131168
6535,1970.3254,,1970.3254,0.547877,,0.547877,1.40738,,1.40738,373.8653,,373.8653,17.9916,,17.9916,20.7800,,0.547877,,0.547877
6536,0.0000,,0.0000,0.022914,,0.022914,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.022914,,0.022914
6537,32.2420,,32.2420,0.068335,,0.068335,0.02303,,0.02303,1.46801,,1.46801,0.0367209,,0.0367209,39.9775,,0.068335,,0.068335
6538,135.4037,,135.4037,0.101945,,0.101945,0.0967169,,0.0967169,9.13433,,9.13433,0.230062,,0.230062,39.7037,,0.101945,,0.101945
6539,0.0000,,0.0000,0.094533,,0.094533,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.094533,,0.094533
6540,1386.0940,,1386.0940,0.169676,,0.169676,0.990067,,0.990067,105.1519,,105.1519,3.91979,,3.91979,26.8259,,0.169676,,0.169676
6541,40.9615,0.0000,40.9615,0.0262337,0.026211,0.0262337,0.0292582,0.0000,0.0292582,0.715762,0.0000,0.715762,0.0179096,0.0000,0.0179096,39.9653,40.0000,0.0262337,0.026211,0.0262337
6543,1386.0940,,1386.0940,0.125628,,0.125628,0.990067,,0.990067,77.8541,,77.8541,2.9022,,2.9022,26.8259,,0.125628,,0.125628
6544,294.6000,1427.0555,1721.6555,0.0510138,0.0751426,0.0751426,0.210429,1.01933,1.01933,9.72504,47.1085,56.8336,0.250478,1.78721,2.03769,38.8260,26.3587,0.0510138,0.0751426,0.0751426
6546,294.6000,,294.6000,0.184156,,0.184156,0.210429,,0.210429,35.1066,,35.1066,0.904204,,0.904204,38.8260,,0.184156,,0.184156
6547,1233.5080,,1233.5080,0.0844167,,0.0844167,0.881077,,0.881077,49.6524,,49.6524,1.73548,,1.73548,28.6102,,0.0844167,,0.0844167
6548,1243.7108,,1243.7108,0.422346,,0.422346,0.888365,,0.888365,249.4100,,249.4100,8.7546,,8.7546,28.4890,,0.422346,,0.422346
6549,64.1973,,64.1973,0.0230473,,0.0230473,0.0458552,,0.0458552,0.984465,,0.984465,0.0246596,,0.0246596,39.9223,,0.0230473,,0.0230473
6550,1181.0807,597.6000,1778.6807,0.156523,0.126761,0.156523,0.843629,0.426857,0.843629,90.0798,45.5784,135.6582,3.0811,1.26254,4.34364,29.2362,36.1006,0.156523,0.126761,0.156523
6552,1233.5080,,1233.5080,0.160732,,0.160732,0.881077,,0.881077,94.5398,,94.5398,3.30441,,3.30441,28.6102,,0.160732,,0.160732
6553,115.1590,,115.1590,0.301647,,0.301647,0.0822564,,0.0822564,23.0298,,23.0298,0.578956,,0.578956,39.7782,,0.301647,,0.301647
6554,26.5020,,26.5020,0.0230956,,0.0230956,0.01893,,0.01893,0.407892,,0.407892,0.0102014,,0.0102014,39.9842,,0.0230956,,0.0230956
6555,30.7020,,30.7020,0.0609389,,0.0609389,0.02193,,0.02193,1.24666,,1.24666,0.0311825,,0.0311825,39.9794,,0.0609389,,0.0609389
6556,30.7020,,30.7020,0.0720026,,0.0720026,0.02193,,0.02193,1.47299,,1.47299,0.0368438,,0.0368438,39.9794,,0.0720026,,0.0720026
6557,0.0000,,0.0000,0.0197333,,0.0197333,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.0197333,,0.0197333
6558,2224.8252,,2224.8252,0.0226914,,0.0226914,0.337095,,0.337095,70.7316,,70.7316,0.841407,,0.841407,84.0635,,0.0226914,,0.0226914
6559,66.6000,,66.6000,0.0214701,,0.0214701,0.0100909,,0.0100909,2.14459,,2.14459,0.0238318,,0.0238318,89.9885,,0.0214701,,0.0214701
6560,1515.4553,,1515.4553,0.0220212,,0.0220212,0.229614,,0.229614,48.3476,,48.3476,0.556202,,0.556202,86.9245,,0.0220212,,0.0220212
6561,0.0000,21.0000,21.0000,0.110082,0.110111,0.110111,0.0000,0.015,0.015,0.0000,1.54115,1.54115,0.0000,0.0385387,0.0385387,40.0000,39.9896,0.110082,0.110111,0.110111
6563,21.0000,0.0000,21.0000,0.106249,0.106221,0.106249,0.015,0.0000,0.015,1.48709,0.0000,1.48709,0.037187,0.0000,0.037187,39.9896,40.0000,0.106249,0.106221,0.106249
6565,1184.9206,652.0621,1836.9827,0.0822173,0.0675808,0.0822173,0.846372,0.465759,0.846372,47.3956,26.0818,73.4775,1.62368,0.734448,2.35813,29.1902,35.5122,0.0822173,0.0675808,0.0822173
6567,321.4405,,321.4405,0.0612576,,0.0612576,0.2296,,0.2296,12.6786,,12.6786,0.328178,,0.328178,38.6333,,0.0612576,,0.0612576
6568,1507.8820,,1507.8820,0.219229,,0.219229,1.07706,,1.07706,140.2375,,140.2375,5.50951,,5.50951,25.4537,,0.219229,,0.219229
6569,1507.8820,,1507.8820,0.0883722,,0.0883722,1.07706,,1.07706,56.5305,,56.5305,2.22091,,2.22091,25.4537,,0.0883722,,0.0883722
6570,576.9058,,576.9058,0.157912,,0.157912,0.412076,,0.412076,55.1435,,55.1435,1.51834,,1.51834,36.3183,,0.157912,,0.157912
6571,321.4405,,321.4405,0.167467,,0.167467,0.2296,,0.2296,34.6609,,34.6609,0.897178,,0.897178,38.6333,,0.167467,,0.167467
6572,608.0147,652.0621,1260.0769,0.0557324,0.0564821,0.0564821,0.434296,0.465759,0.465759,20.3259,21.7984,42.1244,0.564769,0.61383,1.1786,35.9898,35.5122,0.0557324,0.0564821,0.0564821
6574,576.9058,,576.9058,0.0572918,,0.0572918,0.412076,,0.412076,20.0065,,20.0065,0.550867,,0.550867,36.3183,,0.0572918,,0.0572918
6575,279.2543,,279.2543,0.0591048,,0.0591048,0.199467,,0.199467,10.7094,,10.7094,0.275088,,0.275088,38.9309,,0.0591048,,0.0591048
6576,279.2543,,279.2543,0.0541606,,0.0541606,0.199467,,0.199467,9.81355,,9.81355,0.252076,,0.252076,38.9309,,0.0541606,,0.0541606
6577,737.3200,,737.3200,0.113205,,0.113205,0.526657,,0.526657,48.0674,,48.0674,1.39114,,1.39114,34.5525,,0.113205,,0.113205
6578,2435.7159,,2435.7159,0.65528,,0.65528,1.7398,,1.7398,451.8691,,451.8691,26.6013,,26.6013,16.9868,,0.65528,,0.65528
6579,1058.6224,,1058.6224,0.0603452,,0.0603452,0.756159,,0.756159,32.7019,,32.7019,1.06471,,1.06471,30.7143,,0.0603452,,0.0603452
6580,0.0000,1058.6224,1058.6224,0.585729,0.762809,0.762809,0.0000,0.756159,0.756159,0.0000,413.3772,413.3772,0.0000,13.4588,13.4588,40.0000,30.7143,0.585729,0.762809,0.762809
6582,51.0000,,51.0000,0.0632388,,0.0632388,0.0364286,,0.0364286,2.14736,,2.14736,0.053753,,0.053753,39.9486,,0.0632388,,0.0632388
6583,0.0000,,0.0000,0.078174,,0.078174,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.078174,,0.078174
6584,1550.9756,,1550.9756,0.0354485,,0.0354485,1.10784,,1.10784,22.8908,,22.8908,0.916328,,0.916328,24.9811,,0.0354485,,0.0354485
6585,0.0000,,0.0000,0.010848,,0.010848,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.010848,,0.010848
6586,3393.0821,,3393.0821,0.148989,,0.148989,0.848271,,0.848271,368.5125,,368.5125,8.42554,,8.42554,43.7375,,0.148989,,0.148989
6587,532.8000,,532.8000,0.00884489,,0.00884489,0.1332,,0.1332,4.65081,,4.65081,0.0785426,,0.0785426,59.2139,,0.00884489,,0.00884489
6588,0.0000,,0.0000,0.125989,,0.125989,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.125989,,0.125989
6589,0.0000,,0.0000,0.044226,,0.044226,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.044226,,0.044226
6590,295.2000,10.8000,306.0000,0.178591,0.173345,0.178591,0.210857,0.00771429,0.210857,34.1115,1.24798,35.3595,0.87867,0.031202,0.909872,38.8218,39.9968,0.178591,0.173345,0.178591
6592,460.8000,,460.8000,0.0815342,,0.0815342,0.329143,,0.329143,23.4602,,23.4602,0.626183,,0.626183,37.4655,,0.0815342,,0.0815342
6593,0.0000,,0.0000,0.005358,,0.005358,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,60.0000,,0.005358,,0.005358
6594,3566.0232,,3566.0232,0.0190007,,0.0190007,0.891506,,0.891506,48.1698,,48.1698,1.12928,,1.12928,42.6553,,0.0190007,,0.0190007
6595,3443.8084,,3443.8084,0.0331044,,0.0331044,0.860952,,0.860952,82.4999,,82.4999,1.90009,,1.90009,43.4190,,0.0331044,,0.0331044
6596,0.0000,,0.0000,0.0092895,,0.0092895,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.0092895,,0.0092895
6597,590.3613,,590.3613,0.0173822,,0.0173822,0.14759,,0.14759,10.1005,,10.1005,0.17103,,0.17103,59.0569,,0.0173822,,0.0173822
6598,3443.8084,,3443.8084,0.0132454,,0.0132454,0.860952,,0.860952,33.0089,,33.0089,0.760242,,0.760242,43.4190,,0.0132454,,0.0132454
6599,282.2764,,282.2764,0.00974852,,0.00974852,0.201626,,0.201626,1.78455,,1.78455,0.045863,,0.045863,38.9105,,0.00974852,,0.00974852
6600,529.3551,,529.3551,0.00926804,,0.00926804,0.132339,,0.132339,4.84254,,4.84254,0.0817681,,0.0817681,59.2229,,0.00926804,,0.00926804
6601,282.2764,,282.2764,0.00951876,,0.00951876,0.201626,,0.201626,1.74249,,1.74249,0.044782,,0.044782,38.9105,,0.00951876,,0.00951876
6602,247.0786,,247.0786,0.0145112,,0.0145112,0.0617697,,0.0617697,3.5735,,3.5735,0.0597566,,0.0597566,59.8009,,0.0145112,,0.0145112
6603,2030.8268,,2030.8268,0.00990375,,0.00990375,0.507707,,0.507707,17.5260,,17.5260,0.335213,,0.335213,52.2832,,0.00990375,,0.00990375
6604,211.3285,,211.3285,0.00485818,,0.00485818,0.0528321,,0.0528321,1.0241,,1.0241,0.0171112,,0.0171112,59.8496,,0.00485818,,0.00485818
