"ID1","AB_Flow","BA_Flow","Tot_Flow","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF"
13105,140.1503,,140.1503,0.0716764,,0.0716764,0.100107,,0.100107,7.52958,,7.52958,0.167425,,0.167425,44.9729,,0.0716764,,0.0716764
13106,386.3170,,386.3170,0.16799,,0.16799,0.275941,,0.275941,48.0671,,48.0671,1.08162,,1.08162,44.4398,,0.16799,,0.16799
13107,127.1320,376.8129,503.9449,0.0443693,0.0448682,0.0448682,0.0908086,0.269152,0.269152,4.22866,12.5336,16.7622,0.0940126,0.281782,0.375794,44.9798,44.4796,0.0443693,0.0448682,0.0448682
13109,0.0000,,0.0000,0.0115754,,0.0115754,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,65.0000,,0.0115754,,0.0115754
13110,773.0977,,773.0977,0.0816355,,0.0816355,0.193274,,0.193274,68.0767,,68.0767,1.05187,,1.05187,64.7196,,0.0816355,,0.0816355
13111,1627.6014,,1627.6014,0.28154,,0.28154,1.16257,,1.16257,176.8991,,176.8991,7.63725,,7.63725,23.1627,,0.28154,,0.28154
13112,4.8,,4.8,0.130689,,0.130689,0.00342857,,0.00342857,0.470482,,0.470482,0.0104551,,0.0104551,45.0000,,0.130689,,0.130689
13113,850.7617,1874.8408,2725.6025,0.0746364,0.0787927,0.0787927,0.21269,0.46871,0.46871,68.3944,150.7222,219.1166,1.0583,2.46206,3.52036,64.6269,61.2178,0.0746364,0.0787927,0.0787927
13115,358.8000,,358.8000,0.0352205,,0.0352205,0.0897,,0.0897,13.6843,,13.6843,0.210618,,0.210618,64.9719,,0.0352205,,0.0352205
13116,27.9943,255.7446,283.7388,0.104961,0.105344,0.105344,0.0199959,0.182675,0.182675,2.20371,20.1322,22.3359,0.0489715,0.449019,0.49799,44.9998,44.8360,0.104961,0.105344,0.105344
13118,1073.2408,,1073.2408,0.15156,,0.15156,0.26831,,0.26831,174.1966,,174.1966,2.71101,,2.71101,64.2553,,0.15156,,0.15156
13119,7571.3785,,7571.3785,0.53543,,0.53543,1.14718,,1.14718,3190.7001,,3190.7001,67.5657,,67.5657,47.2236,,0.53543,,0.53543
13120,884.9617,,884.9617,0.0303259,,0.0303259,0.22124,,0.22124,28.8860,,28.8860,0.447288,,0.447288,64.5804,,0.0303259,,0.0303259
13121,1542.0884,2263.9837,3806.0721,0.222507,0.238514,0.238514,0.385522,0.565996,0.565996,359.3652,527.5942,886.9594,5.71877,8.99987,14.7186,62.8396,58.6224,0.222507,0.238514,0.238514
13123,1627.6014,,1627.6014,0.140927,,0.140927,1.16257,,1.16257,88.5480,,88.5480,3.82288,,3.82288,23.1627,,0.140927,,0.140927
13124,0.0000,0.0000,0.0000,0.367125,0.367125,0.367125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.367125,0.367125,0.367125
13126,23.4000,217.6314,241.0314,0.163672,0.164041,0.164041,0.0167143,0.155451,0.155451,2.87244,26.7151,29.5876,0.0638323,0.595008,0.65884,44.9999,44.8988,0.163672,0.164041,0.164041
13128,0.0000,0.0000,0.0000,0.169172,0.169172,0.169172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.169172,0.169172,0.169172
13130,0.0000,0.0000,0.0000,0.170233,0.170233,0.170233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.170233,0.170233,0.170233
13132,13.8000,3.92887,17.7289,0.105816,0.105816,0.105816,0.00985714,0.00280634,0.00985714,1.0952,0.311803,1.407,0.0243377,0.00692896,0.0312666,45.0000,45.0000,0.105816,0.105816,0.105816
13134,3.92887,13.8000,17.7289,0.099336,0.0993361,0.0993361,0.00280634,0.00985714,0.00985714,0.292709,1.02813,1.32084,0.00650464,0.0228473,0.0293519,45.0000,45.0000,0.099336,0.0993361,0.0993361
13136,13.8000,3.92887,17.7289,0.108112,0.108112,0.108112,0.00985714,0.00280634,0.00985714,1.11896,0.318569,1.43753,0.0248658,0.0070793,0.0319451,45.0000,45.0000,0.108112,0.108112,0.108112
13138,176.4000,639.1845,815.5845,0.107442,0.113441,0.113441,0.126,0.45656,0.45656,14.1976,51.4448,65.6423,0.31588,1.2085,1.52438,44.9461,42.5692,0.107442,0.113441,0.113441
13140,176.4000,639.1845,815.5845,0.10955,0.115667,0.115667,0.126,0.45656,0.45656,14.4761,52.4540,66.9301,0.322077,1.23221,1.55428,44.9461,42.5692,0.10955,0.115667,0.115667
13142,176.4000,639.1845,815.5845,0.0424749,0.0448465,0.0448465,0.126,0.45656,0.45656,5.61269,20.3376,25.9503,0.124876,0.477753,0.602629,44.9461,42.5692,0.0424749,0.0448465,0.0448465
13144,10.8000,232.7920,243.5920,0.405936,0.407056,0.407056,0.00771429,0.16628,0.16628,3.28808,70.8740,74.1621,0.0730685,1.57932,1.65239,45.0000,44.8762,0.405936,0.407056,0.407056
13146,151.7615,86.7578,238.5193,0.0653406,0.0653,0.0653406,0.108401,0.0619698,0.108401,7.43146,4.24835,11.6798,0.16527,0.0944214,0.259691,44.9656,44.9936,0.0653406,0.0653,0.0653406
13148,637.6415,3727.7412,4365.3828,0.0764777,0.113342,0.113342,0.15941,0.931935,0.931935,52.7011,308.0978,360.7989,0.812756,7.04185,7.85461,64.8424,43.7524,0.0764777,0.113342,0.113342
13150,151.7615,86.7578,238.5193,0.128874,0.128794,0.128874,0.108401,0.0619698,0.108401,14.6574,8.37924,23.0367,0.32597,0.186232,0.512202,44.9656,44.9936,0.128874,0.128794,0.128874
13152,151.7615,86.7578,238.5193,0.129448,0.129368,0.129448,0.108401,0.0619698,0.108401,14.7227,8.41654,23.1392,0.327421,0.187061,0.514482,44.9656,44.9936,0.129448,0.129368,0.129448
13154,71.4000,50.2010,121.6010,0.129698,0.129692,0.129698,0.051,0.0358579,0.051,6.94479,4.88285,11.8276,0.154341,0.108511,0.262852,44.9964,44.9988,0.129698,0.129692,0.129698
13156,71.4000,50.2010,121.6010,0.113549,0.113543,0.113549,0.051,0.0358579,0.051,6.08007,4.27487,10.3549,0.135123,0.0949997,0.230123,44.9964,44.9988,0.113549,0.113543,0.113549
13158,71.4000,50.2010,121.6010,0.104434,0.104428,0.104434,0.051,0.0358579,0.051,5.59198,3.93169,9.52367,0.124276,0.0873734,0.211649,44.9964,44.9988,0.104434,0.104428,0.104434
13160,71.4000,50.2010,121.6010,0.106739,0.106734,0.106739,0.051,0.0358579,0.051,5.71543,4.01849,9.73392,0.12702,0.0893023,0.216322,44.9964,44.9988,0.106739,0.106734,0.106739
13162,597.7046,,597.7046,0.182403,,0.182403,0.149426,,0.149426,117.8727,,117.8727,1.81706,,1.81706,64.8701,,0.182403,,0.182403
13163,0.0000,0.0000,0.0000,0.128173,0.128173,0.128173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.128173,0.128173,0.128173
13165,139.2000,,139.2000,0.0838424,,0.0838424,0.0348,,0.0348,12.6431,,12.6431,0.194514,,0.194514,64.9984,,0.0838424,,0.0838424
13166,0.0000,0.0000,0.0000,0.11664,0.11664,0.11664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.11664,0.11664,0.11664
13168,0.0000,0.0000,0.0000,0.102448,0.102448,0.102448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.102448,0.102448,0.102448
13170,597.7046,,597.7046,0.177521,,0.177521,0.149426,,0.149426,114.7174,,114.7174,1.76842,,1.76842,64.8701,,0.177521,,0.177521
13171,986.7631,,986.7631,0.138591,,0.138591,0.704831,,0.704831,84.7600,,84.7600,2.27927,,2.27927,37.1873,,0.138591,,0.138591
13172,908.4920,,908.4920,0.0793561,,0.0793561,0.227123,,0.227123,77.5571,,77.5571,1.20157,,1.20157,64.5463,,0.0793561,,0.0793561
13173,592.1905,36.6000,628.7905,0.134451,0.128612,0.134451,0.422993,0.0261429,0.422993,57.1215,3.53036,60.6519,1.32701,0.0784534,1.40546,43.0453,44.9995,0.134451,0.128612,0.134451
13175,123.6000,,123.6000,0.106592,,0.106592,0.0882857,,0.0882857,9.877,,9.877,0.219579,,0.219579,44.9814,,0.106592,,0.106592
13176,426.5905,,426.5905,0.132186,,0.132186,0.304708,,0.304708,41.5862,,41.5862,0.939824,,0.939824,44.2489,,0.132186,,0.132186
13177,361.1464,,361.1464,0.131983,,0.131983,0.257962,,0.257962,35.3844,,35.3844,0.794419,,0.794419,44.5412,,0.131983,,0.131983
13178,3469.5488,,3469.5488,0.165185,,0.165185,0.867387,,0.867387,446.1771,,446.1771,9.55198,,9.55198,46.7104,,0.165185,,0.165185
13179,130.8000,,130.8000,0.132307,,0.132307,0.0934286,,0.0934286,12.9730,,12.9730,0.28843,,0.28843,44.9780,,0.132307,,0.132307
13180,69.6000,,69.6000,0.120834,,0.120834,0.0497143,,0.0497143,6.30708,,6.30708,0.140168,,0.140168,44.9967,,0.120834,,0.120834
13181,1170.2545,,1170.2545,0.121695,,0.121695,0.292564,,0.292564,151.9985,,151.9985,2.37357,,2.37357,64.0378,,0.121695,,0.121695
13182,69.6000,,69.6000,0.0175213,,0.0175213,0.0497143,,0.0497143,0.914544,,0.914544,0.0203247,,0.0203247,44.9967,,0.0175213,,0.0175213
13183,412.8847,,412.8847,0.175583,,0.175583,0.294918,,0.294918,53.5474,,53.5474,1.20826,,1.20826,44.3179,,0.175583,,0.175583
13184,69.6000,,69.6000,0.131599,,0.131599,0.0497143,,0.0497143,6.86896,,6.86896,0.152655,,0.152655,44.9967,,0.131599,,0.131599
13185,782.3838,,782.3838,0.192008,,0.192008,0.558846,,0.558846,101.9876,,101.9876,2.50373,,2.50373,40.7343,,0.192008,,0.192008
13186,139.2000,,139.2000,0.0747,,0.0747,0.0348,,0.0348,11.2645,,11.2645,0.173304,,0.173304,64.9984,,0.0747,,0.0747
13187,785.6855,,785.6855,0.191664,,0.191664,0.561204,,0.561204,102.1116,,102.1116,2.50979,,2.50979,40.6853,,0.191664,,0.191664
13188,69.6000,,69.6000,0.13145,,0.13145,0.0497143,,0.0497143,6.86117,,6.86117,0.152482,,0.152482,44.9967,,0.13145,,0.13145
13189,194.5291,,194.5291,0.111725,,0.111725,0.138949,,0.138949,16.2741,,16.2741,0.362229,,0.362229,44.9277,,0.111725,,0.111725
13190,726.6000,69.9231,796.5231,0.117656,0.108559,0.117656,0.519,0.0499451,0.519,59.1547,5.69265,64.8473,1.42481,0.126513,1.55132,41.5175,44.9966,0.117656,0.108559,0.117656
13192,69.9231,726.6000,796.5231,0.0580617,0.0629271,0.0629271,0.0499451,0.519,0.519,3.04466,31.6383,34.6830,0.0676642,0.762048,0.829712,44.9966,41.5175,0.0580617,0.0629271,0.0629271
13194,597.7046,139.2000,736.9046,0.0361609,0.0360895,0.0361609,0.149426,0.0348,0.149426,23.3679,5.44216,28.8100,0.360225,0.0837277,0.443953,64.8701,64.9984,0.0361609,0.0360895,0.0361609
13195,613.8744,459.9742,1073.8486,0.0538949,0.0523917,0.0538949,0.438482,0.328553,0.438482,23.6188,17.6975,41.3163,0.551412,0.401647,0.953059,42.8334,44.0624,0.0538949,0.0523917,0.0538949
13198,597.7046,,597.7046,0.120767,,0.120767,0.149426,,0.149426,78.0417,,78.0417,1.20304,,1.20304,64.8701,,0.120767,,0.120767
13199,15.0000,61.9634,76.9634,0.136952,0.136959,0.136959,0.0107143,0.0442596,0.0442596,1.54071,6.36451,7.90522,0.034238,0.141441,0.175679,45.0000,44.9977,0.136952,0.136959,0.136959
13201,61.9634,15.0000,76.9634,0.135151,0.135144,0.135151,0.0442596,0.0107143,0.0442596,6.28049,1.52037,7.80086,0.139574,0.033786,0.17336,44.9977,45.0000,0.135151,0.135144,0.135151
13204,597.7046,,597.7046,0.206006,,0.206006,0.149426,,0.149426,133.1249,,133.1249,2.05218,,2.05218,64.8701,,0.206006,,0.206006
13205,139.2000,,139.2000,0.0172038,,0.0172038,0.0348,,0.0348,2.59427,,2.59427,0.0399129,,0.0399129,64.9984,,0.0172038,,0.0172038
13206,597.7046,139.2000,736.9046,0.0473941,0.0473006,0.0473941,0.149426,0.0348,0.149426,30.6270,7.13275,37.7597,0.472128,0.109737,0.581865,64.8701,64.9984,0.0473941,0.0473006,0.0473941
13208,114.5582,13.2000,127.7582,0.0483452,0.0483294,0.0483452,0.0818273,0.00942857,0.0818273,4.15239,0.47846,4.63085,0.0923057,0.0106325,0.102938,44.9852,45.0000,0.0483452,0.0483294,0.0483452
13210,597.7046,139.2000,736.9046,0.113157,0.112934,0.113157,0.149426,0.0348,0.149426,73.1244,17.0300,90.1544,1.12724,0.262007,1.38925,64.8701,64.9984,0.113157,0.112934,0.113157
13212,157.0972,257.5913,414.6885,0.107423,0.107733,0.107733,0.112212,0.183994,0.183994,12.6462,20.7358,33.3820,0.281264,0.462519,0.743783,44.9619,44.8324,0.107423,0.107733,0.107733
13214,5.4,,5.4,0.105255,,0.105255,0.00385714,,0.00385714,0.426281,,0.426281,0.00947292,,0.00947292,45.0000,,0.105255,,0.105255
13215,1173.2024,,1173.2024,0.0750207,,0.0750207,0.838002,,0.838002,48.7853,,48.7853,1.46691,,1.46691,33.2572,,0.0750207,,0.0750207
13216,311.5126,120.0000,431.5126,0.267151,0.26708,0.267151,0.0778782,0.03,0.0778782,90.1306,34.7198,124.8504,1.38702,0.53416,1.92118,64.9816,64.9989,0.267151,0.26708,0.267151
13217,162.6000,10.8000,173.4000,0.134861,0.134735,0.134861,0.116143,0.00771429,0.116143,16.4309,1.09135,17.5222,0.365474,0.0242522,0.389726,44.9577,45.0000,0.134861,0.134735,0.134861
13219,552.7501,48.6000,601.3501,0.140148,0.135161,0.140148,0.394822,0.0347143,0.394822,56.0312,4.92648,60.9577,1.29112,0.10948,1.4006,43.3974,44.9989,0.140148,0.135161,0.140148
13222,311.5126,120.0000,431.5126,0.199277,0.199224,0.199277,0.0778782,0.03,0.0778782,67.2313,25.8986,93.1299,1.03462,0.398447,1.43307,64.9816,64.9989,0.199277,0.199224,0.199277
13223,131.4000,907.4386,1038.8386,0.331044,0.384942,0.384942,0.0938571,0.64817,0.64817,32.6082,225.1900,257.7982,0.724987,5.82185,6.54683,44.9777,38.6801,0.331044,0.384942,0.384942
13226,1904.8310,,1904.8310,0.252407,,0.252407,1.36059,,1.36059,143.5919,,143.5919,8.01323,,8.01323,17.9194,,0.252407,,0.252407
13227,311.5126,,311.5126,0.085949,,0.085949,0.0778782,,0.0778782,28.9972,,28.9972,0.446236,,0.446236,64.9816,,0.085949,,0.085949
13228,120.0000,,120.0000,0.0921559,,0.0921559,0.03,,0.03,11.9801,,11.9801,0.184312,,0.184312,64.9990,,0.0921559,,0.0921559
13229,7.8,100.2000,108.0000,0.266564,0.266623,0.266623,0.00557143,0.0715714,0.0715714,1.5594,20.0323,21.5917,0.0346533,0.44526,0.479913,45.0000,44.9901,0.266564,0.266623,0.266623
13231,100.2000,7.8,108.0000,0.137466,0.137436,0.137466,0.0715714,0.00557143,0.0715714,10.3283,0.804001,11.1323,0.229569,0.0178667,0.247435,44.9901,45.0000,0.137466,0.137436,0.137466
13233,0.0000,,0.0000,0.0881093,,0.0881093,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.0881093,,0.0881093
13234,333.0000,,333.0000,0.0182475,,0.0182475,0.237857,,0.237857,4.52081,,4.52081,0.101274,,0.101274,44.6396,,0.0182475,,0.0182475
13235,333.0000,1333.7449,1666.7449,0.269798,0.406483,0.406483,0.237857,0.952675,0.952675,66.8424,267.7199,334.5624,1.49738,9.03574,10.5331,44.6396,29.6290,0.269798,0.406483,0.406483
13237,333.0000,1333.7449,1666.7449,0.273732,0.41241,0.41241,0.237857,0.952675,0.952675,67.8171,271.6238,339.4409,1.51922,9.1675,10.6867,44.6396,29.6290,0.273732,0.41241,0.41241
13239,186.0000,728.4000,914.4000,0.279633,0.302837,0.302837,0.132857,0.520286,0.520286,38.9540,152.5488,191.5028,0.866862,3.67644,4.5433,44.9368,41.4936,0.279633,0.302837,0.302837
13241,244.8000,759.6000,1004.4000,0.276124,0.301619,0.301619,0.174857,0.542571,0.542571,50.5343,156.8050,207.3393,1.12659,3.8185,4.94508,44.8561,41.0646,0.276124,0.301619,0.301619
13243,119.9920,19.2000,139.1920,0.0640482,0.0640241,0.0640482,0.0857085,0.0137143,0.0857085,5.76177,0.921946,6.68372,0.128088,0.0204877,0.148576,44.9830,44.9999,0.0640482,0.0640241,0.0640482
13245,244.8000,759.6000,1004.4000,0.274035,0.299337,0.299337,0.174857,0.542571,0.542571,50.1519,155.6185,205.7704,1.11806,3.7896,4.90766,44.8561,41.0646,0.274035,0.299337,0.299337
13247,246.6000,978.6000,1225.2000,0.529984,0.636501,0.636501,0.176143,0.699,0.699,97.7002,387.7106,485.4108,2.17823,10.3813,12.5596,44.8529,37.3469,0.529984,0.636501,0.636501
13249,246.6000,978.6000,1225.2000,0.257186,0.308875,0.308875,0.176143,0.699,0.699,47.4111,188.1447,235.5557,1.05703,5.03776,6.09479,44.8529,37.3469,0.257186,0.308875,0.308875
13251,0.0000,,0.0000,0.187753,,0.187753,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.187753,,0.187753
13252,246.6000,978.6000,1225.2000,0.134157,0.16112,0.16112,0.176143,0.699,0.699,24.7313,98.1428,122.8741,0.551386,2.62787,3.17926,44.8529,37.3469,0.134157,0.16112,0.16112
13254,95.4000,75.0000,170.4000,0.133433,0.13342,0.133433,0.0681429,0.0535714,0.0681429,9.54534,7.5042,17.0495,0.212159,0.166775,0.378934,44.9915,44.9959,0.133433,0.13342,0.133433
13256,0.0000,0.0000,0.0000,0.101921,0.101921,0.101921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.101921,0.101921,0.101921
13258,0.0000,0.0000,0.0000,0.0535293,0.0535293,0.0535293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0535293,0.0535293,0.0535293
13260,0.0000,0.0000,0.0000,0.098668,0.098668,0.098668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.098668,0.098668,0.098668
13262,0.0000,0.0000,0.0000,0.162195,0.162195,0.162195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.162195,0.162195,0.162195
13264,14.7728,,14.7728,0.134613,,0.134613,0.010552,,0.010552,1.49146,,1.49146,0.0331435,,0.0331435,45.0000,,0.134613,,0.134613
13265,100.6158,,100.6158,0.0665575,,0.0665575,0.0718684,,0.0718684,5.02143,,5.02143,0.111612,,0.111612,44.9900,,0.0665575,,0.0665575
13266,158.8158,775.8699,934.6857,0.0455399,0.0457375,0.0457375,0.0397039,0.193967,0.193967,7.83486,38.2760,46.1108,0.120541,0.59144,0.711981,64.9976,64.7166,0.0455399,0.0457375,0.0457375
13268,325.4034,1208.4290,1533.8324,0.135879,0.186901,0.186901,0.232431,0.863164,0.863164,32.9136,122.2290,155.1426,0.736923,3.76427,4.5012,44.6635,32.4708,0.135879,0.186901,0.186901
13270,825.8460,,825.8460,0.0860461,,0.0860461,0.206462,,0.206462,76.5782,,76.5782,1.18435,,1.18435,64.6586,,0.0860461,,0.0860461
13271,360.7219,1208.4290,1569.1509,0.132397,0.18162,0.18162,0.257659,0.863164,0.863164,35.4550,118.7753,154.2303,0.795975,3.65791,4.45389,44.5428,32.4708,0.132397,0.18162,0.18162
13273,360.7219,,360.7219,0.131488,,0.131488,0.257659,,0.257659,35.2115,,35.2115,0.790509,,0.790509,44.5428,,0.131488,,0.131488
13274,1088.7675,,1088.7675,0.166583,,0.166583,0.777691,,0.777691,106.0884,,106.0884,3.02284,,3.02284,35.0957,,0.166583,,0.166583
13275,329.2468,1120.6293,1449.8761,0.242531,0.314707,0.314707,0.235176,0.80045,0.80045,59.4258,202.2624,261.6881,1.33088,5.87783,7.20871,44.6515,34.4111,0.242531,0.314707,0.314707
13278,43.2775,,43.2775,0.120385,,0.120385,0.0309125,,0.0309125,3.90739,,3.90739,0.0868325,,0.0868325,44.9992,,0.120385,,0.120385
13279,733.3279,1439.8799,2173.2078,0.278843,0.424272,0.424272,0.523806,1.02849,1.02849,141.1876,277.2201,418.4077,3.40805,10.1817,13.5897,41.4277,27.2274,0.278843,0.424272,0.424272
13281,170.3906,,170.3906,0.142351,,0.142351,0.121708,,0.121708,18.1718,,18.1718,0.404255,,0.404255,44.9514,,0.142351,,0.142351
13282,733.3279,1439.8799,2173.2078,0.141485,0.215276,0.215276,0.523806,1.02849,1.02849,71.6388,140.6619,212.3007,1.72925,5.16619,6.89544,41.4277,27.2274,0.141485,0.215276,0.215276
13284,147.5920,19.2000,166.7920,0.268894,0.268706,0.268894,0.105423,0.0137143,0.105423,29.7441,3.86936,33.6134,0.661444,0.0859858,0.74743,44.9684,44.9999,0.268894,0.268706,0.268894
13286,733.3279,1439.8799,2173.2078,0.143881,0.218921,0.218921,0.523806,1.02849,1.02849,72.8517,143.0434,215.8952,1.75853,5.25366,7.01219,41.4277,27.2274,0.143881,0.218921,0.218921
13288,257.4260,1169.1780,1426.6040,0.131442,0.176717,0.176717,0.183876,0.835127,0.835127,25.2831,114.8308,140.1139,0.563942,3.44357,4.00751,44.8328,33.3464,0.131442,0.176717,0.176717
13290,257.4260,1169.1780,1426.6040,0.130737,0.175769,0.175769,0.183876,0.835127,0.835127,25.1474,114.2147,139.3621,0.560916,3.42509,3.98601,44.8328,33.3464,0.130737,0.175769,0.175769
13292,257.4260,1169.1780,1426.6040,0.107586,0.144645,0.144645,0.183876,0.835127,0.835127,20.6945,93.9902,114.6847,0.461593,2.8186,3.28019,44.8328,33.3464,0.107586,0.144645,0.144645
13294,290.3449,1065.9780,1356.3229,0.234685,0.295263,0.295263,0.207389,0.761413,0.761413,50.8327,186.6282,237.4609,1.13566,5.24573,6.3814,44.7604,35.5771,0.234685,0.295263,0.295263
13296,290.3449,1065.9780,1356.3229,0.122184,0.153722,0.153722,0.207389,0.761413,0.761413,26.4649,97.1639,123.6288,0.591257,2.73108,3.32233,44.7604,35.5771,0.122184,0.153722,0.153722
13298,290.3449,1065.9780,1356.3229,0.126334,0.158944,0.158944,0.207389,0.761413,0.761413,27.3638,100.4642,127.8280,0.61134,2.82384,3.43518,44.7604,35.5771,0.126334,0.158944,0.158944
13300,336.6000,840.5767,1177.1767,0.119518,0.133922,0.133922,0.240429,0.600412,0.600412,29.9227,74.7247,104.6475,0.670495,1.8762,2.5467,44.6278,39.8277,0.119518,0.133922,0.133922
13302,336.6000,840.5767,1177.1767,0.122348,0.137094,0.137094,0.240429,0.600412,0.600412,30.6313,76.4942,107.1254,0.686371,1.92063,2.607,44.6279,39.8277,0.122348,0.137094,0.137094
13304,336.6000,840.5767,1177.1767,0.124803,0.139844,0.139844,0.240429,0.600412,0.600412,31.2459,78.0291,109.2750,0.700144,1.95917,2.65931,44.6279,39.8277,0.124803,0.139844,0.139844
13306,0.0000,0.0000,0.0000,0.119668,0.119668,0.119668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.119668,0.119668,0.119668
13308,170.3920,14.4000,184.7920,0.305782,0.305452,0.305782,0.121709,0.0102857,0.121709,39.0349,3.29888,42.3338,0.868381,0.0733085,0.94169,44.9514,45.0000,0.305782,0.305452,0.305782
13310,255.5920,20.4000,275.9920,0.0826433,0.0823428,0.0826433,0.182566,0.0145714,0.182566,15.7846,1.25984,17.0444,0.352049,0.0279966,0.380046,44.8363,44.9999,0.0826433,0.0823428,0.0826433
13312,1208.7475,,1208.7475,0.245985,,0.245985,0.863391,,0.863391,160.8758,,160.8758,4.95557,,4.95557,32.4636,,0.245985,,0.245985
13313,436.2647,1054.2952,1490.5599,0.103867,0.128155,0.128155,0.311618,0.753068,0.753068,33.3791,80.6652,114.0442,0.755224,2.25189,3.00712,44.1976,35.8211,0.103867,0.128155,0.128155
13315,255.5920,20.4000,275.9920,0.244158,0.24327,0.244158,0.182566,0.0145714,0.182566,46.6333,3.72202,50.3553,1.04008,0.0827117,1.12279,44.8363,44.9999,0.244158,0.24327,0.244158
13317,659.5843,,659.5843,0.280935,,0.280935,0.099937,,0.099937,277.7839,,277.7839,3.08834,,3.08834,89.9461,,0.280935,,0.280935
13318,0.0000,702.4765,702.4765,0.121219,0.130407,0.130407,0.0000,0.501769,0.501769,0.0000,63.8650,63.8650,0.0000,1.5268,1.5268,45.0000,41.8294,0.121219,0.130407,0.130407
13320,443.2676,,443.2676,0.240262,,0.240262,0.31662,,0.31662,78.3826,,78.3826,1.77501,,1.77501,44.1590,,0.240262,,0.240262
13321,443.2676,835.6896,1278.9572,0.0354274,0.0392019,0.0392019,0.31662,0.596921,0.596921,11.5578,21.7898,33.3475,0.26173,0.546011,0.807741,44.1590,39.9072,0.0354274,0.0392019,0.0392019
13323,128.4000,306.9980,435.3980,0.131749,0.132521,0.132521,0.0917143,0.219284,0.219284,12.6816,30.3210,43.0025,0.281943,0.678062,0.960005,44.9792,44.7171,0.131749,0.132521,0.132521
13325,431.3690,225.9810,657.3500,0.130229,0.128306,0.130229,0.308121,0.161415,0.308121,41.4058,21.6912,63.0971,0.936279,0.483244,1.41952,44.2238,44.8867,0.130229,0.128306,0.130229
13327,2122.4046,1681.7568,3804.1615,0.404547,0.267043,0.404547,1.516,1.20125,1.516,208.3671,165.1065,373.4735,14.3102,7.48503,21.7953,14.5607,22.0582,0.404547,0.267043,0.404547
13329,835.6896,,835.6896,0.0662542,,0.0662542,0.596921,,0.596921,36.8263,,36.8263,0.922798,,0.922798,39.9072,,0.0662542,,0.0662542
13330,1169.3709,1994.0046,3163.3756,0.173066,0.35053,0.35053,0.835265,1.42429,1.42429,112.4619,191.7694,304.2313,3.37296,11.6493,15.0223,33.3422,16.4619,0.173066,0.35053,0.35053
13332,1316.0736,961.2051,2277.2786,0.197705,0.157562,0.197705,0.940053,0.686575,0.940053,130.2334,95.1170,225.3504,4.33658,2.52416,6.86074,30.0314,37.6826,0.197705,0.157562,0.197705
13334,961.2051,1316.0736,2277.2786,0.149603,0.187718,0.187718,0.686575,0.940053,0.940053,90.3119,123.6543,213.9663,2.39665,4.11751,6.51416,37.6826,30.0314,0.149603,0.187718,0.187718
13336,443.2676,835.6896,1278.9572,0.109305,0.120951,0.120951,0.31662,0.596921,0.596921,35.6595,67.2287,102.8883,0.807526,1.68463,2.49215,44.1590,39.9072,0.109305,0.120951,0.120951
13338,0.0000,0.0000,0.0000,0.146915,0.146915,0.146915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.146915,0.146915,0.146915
13340,0.0000,0.0000,0.0000,0.107379,0.107379,0.107379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.107379,0.107379,0.107379
13342,1761.5272,,1761.5272,0.552693,,0.552693,0.266898,,0.266898,1443.9044,,1443.9044,16.2264,,16.2264,88.9849,,0.552693,,0.552693
13343,835.6896,,835.6896,0.202995,,0.202995,0.596921,,0.596921,112.8315,,112.8315,2.82734,,2.82734,39.9072,,0.202995,,0.202995
